date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:38	206080/206080	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:37%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:39%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/71buLfZ0uEL._AC_SL1000.jpg?v=1641497464	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/71buLfZ0uEL._AC_SL10005d3c.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:39	272896/272896	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:39%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81jMYlMwh9L._AC_SL1500_d167a4af-4dd2-46ec-98e9-4da05e927edd.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81jMYlMwh9L._AC_SL1500_d167a4af-4dd2-46ec-98e9-4da05e927eddf1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:40%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81fNCC5W-fL._AC_SL1500.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81fNCC5W-fL._AC_SL1500f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:41	125149/125149	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:40%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/71buLfZ0uEL._AC_SL1000.jpg?v=1641497464	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/71buLfZ0uEL._AC_SL10005d3c.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:42%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81gG1ksRfWL._AC_SL1500.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81gG1ksRfWL._AC_SL1500f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:43	229656/229656	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:42%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81fNCC5W-fL._AC_SL1500.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81fNCC5W-fL._AC_SL1500f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:44%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81NI2xR0vRL._AC_SL1500.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81NI2xR0vRL._AC_SL1500f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:45	191345/191345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:44%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81gG1ksRfWL._AC_SL1500.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81gG1ksRfWL._AC_SL1500f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:46%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_gri_2_1200x1200.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_gri_2_1200x120047fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:47	209888/209888	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:46%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81NI2xR0vRL._AC_SL1500.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81NI2xR0vRL._AC_SL1500f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:48%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/61-nJHgmBtL._AC_SX615_SY462_1200x1200.jpg?v=1641497830	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/61-nJHgmBtL._AC_SX615_SY462_1200x12006de6.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:49	227225/227225	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:48%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_gri_2_1200x1200.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_gri_2_1200x120047fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:51	41585/41585	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:50%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/61-nJHgmBtL._AC_SX615_SY462_1200x1200.jpg?v=1641497830	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/61-nJHgmBtL._AC_SX615_SY462_1200x12006de6.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:50%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81h_Yomb8cL._AC_SX615_SY462_1200x1200.jpg?v=1641497830	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81h_Yomb8cL._AC_SX615_SY462_1200x12006de6.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:52	27878/27878	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:52%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81h_Yomb8cL._AC_SX615_SY462_1200x1200.jpg?v=1641497830	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81h_Yomb8cL._AC_SX615_SY462_1200x12006de6.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:52	3525/3525	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:47dc17f1cd3bf76f5e7dbdfaa8c1debb	https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey.oembed	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey.oembed	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:52%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.547f0da1.css?v=179349621010239711061646452991	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.547f0da1ae06.css	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:53	19066/19066	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Aug%202022%2010:53:53%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.547f0da1.css?v=179349621010239711061646452991	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.547f0da1ae06.css	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:53%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_gri_2.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_gri_247fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:54%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/61-nJHgmBtL._AC_SX615_SY462.jpg?v=1641497830	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/61-nJHgmBtL._AC_SX615_SY4626de6.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:55	642091/642091	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:54%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_gri_2.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_gri_247fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:56	41585/41585	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:55%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/61-nJHgmBtL._AC_SX615_SY462.jpg?v=1641497830	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/61-nJHgmBtL._AC_SX615_SY4626de6.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:55%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81h_Yomb8cL._AC_SX615_SY462.jpg?v=1641497830	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81h_Yomb8cL._AC_SX615_SY4626de6.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:57	27878/27878	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:57%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81h_Yomb8cL._AC_SX615_SY462.jpg?v=1641497830	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81h_Yomb8cL._AC_SX615_SY4626de6.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:57%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/Poza_2_Gri_3.jpg?v=1641497831	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/Poza_2_Gri_3961b.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:58%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/Poza_1_Gri_2.jpg?v=1641497831	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/Poza_1_Gri_2961b.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:53:59	389767/389767	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:58%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/Poza_2_Gri_3.jpg?v=1641497831	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/Poza_2_Gri_3961b.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:54:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:00%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1_b8cea4c8-0cb1-4273-85e4-2d4ec1a3ae3c.jpg?v=1641497831	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1_b8cea4c8-0cb1-4273-85e4-2d4ec1a3ae3c961b.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:54:01	321251/321251	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:00%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/Poza_1_Gri_2.jpg?v=1641497831	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/Poza_1_Gri_2961b.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:54:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:02%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_rosu_1_1200x1200.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_rosu_1_1200x120047fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:03	206080/206080	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:01%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1_b8cea4c8-0cb1-4273-85e4-2d4ec1a3ae3c.jpg?v=1641497831	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1_b8cea4c8-0cb1-4273-85e4-2d4ec1a3ae3c961b.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-grey)
13:54:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:04%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1_1200x1200.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1_1200x120057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:05	277191/277191	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:03%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_rosu_1_1200x1200.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_rosu_1_1200x120047fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:06%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81VcLpuNpnL._AC_SL1500_36bfa42d-3f25-4374-ab39-bef0f84f4184_1200x1200.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81VcLpuNpnL._AC_SL1500_36bfa42d-3f25-4374-ab39-bef0f84f4184_1200x120057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:07	198143/198143	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:05%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1_1200x1200.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1_1200x120057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:07	283655/283655	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:08%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81VcLpuNpnL._AC_SL1500_36bfa42d-3f25-4374-ab39-bef0f84f4184_1200x1200.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81VcLpuNpnL._AC_SL1500_36bfa42d-3f25-4374-ab39-bef0f84f4184_1200x120057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:08%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.432a6e38.css?v=10768271569168383571646452996	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.432a6e381858.css	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:09	3521/3521	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:52cdf43529f6a73b11a7c54672f23c53	https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red.oembed	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red.oembed	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:10%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_rosu_1.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_rosu_147fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:10	19070/19070	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Aug%202022%2010:54:10%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.432a6e38.css?v=10768271569168383571646452996	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.432a6e381858.css	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:11%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__157b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:11	686940/686940	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:11%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_rosu_1.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_rosu_147fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:12%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81VcLpuNpnL._AC_SL1500_36bfa42d-3f25-4374-ab39-bef0f84f4184.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81VcLpuNpnL._AC_SL1500_36bfa42d-3f25-4374-ab39-bef0f84f418457b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:13	206080/206080	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:12%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__1.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500__157b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:14%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/61Qlf2Y_2BL._AC_SL1000.jpg?v=1641497538	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/61Qlf2Y_2BL._AC_SL10001f03.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:15	271216/271216	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:14%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81VcLpuNpnL._AC_SL1500_36bfa42d-3f25-4374-ab39-bef0f84f4184.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81VcLpuNpnL._AC_SL1500_36bfa42d-3f25-4374-ab39-bef0f84f418457b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:16%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81xggeIQ94L._AC_SL1500.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81xggeIQ94L._AC_SL150057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:16	123228/123228	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:15%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/61Qlf2Y_2BL._AC_SL1000.jpg?v=1641497538	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/61Qlf2Y_2BL._AC_SL10001f03.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:17%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81wZx9IvQYL._AC_SL1500.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81wZx9IvQYL._AC_SL150057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:17	192506/192506	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Aug%202022%2023:37:40%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81xggeIQ94L._AC_SL1500.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81xggeIQ94L._AC_SL150057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:18%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81251iq5hVL._AC_SL1500.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81251iq5hVL._AC_SL150057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:19	167641/167641	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:54:18%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81wZx9IvQYL._AC_SL1500.jpg?v=1641497539	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81wZx9IvQYL._AC_SL150057b0.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-red)
13:54:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:54:20%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/Genti_alabstru_2_1200x1200.jpg?v=1641566960	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/Genti_alabstru_2_1200x1200e55c.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-2-blue)
